5418,Children's Family Services,Food Costs,5/7/2015,pallikarnai,2873
6183,Children's Service DSG,Equipment and Materials Purcha,5/7/2015,sipcot,1121
5720,Assurance,Vehicle Running Costs,5/7/2015,sipcot,900
5727,Children's Family Services,Books-CDs-Audio-Video,5/8/2015,karapakkam,1664
5067,Children's Family Services,Training,5/9/2015,sipcot,23300
5827,Children's Family Services,Food Costs,5/9/2015,sipcot,14825
5029,Children's Family Services,Travelling Expenses,5/9/2015,pallikarnai,2000
4304,Children's Family Services,Food Costs,5/9/2015,pallikarnai,17451
3272,Children's Family Services,Other Transfer Payments to Soc,5/10/2015,pallikarnai,5500
7239,Children's Family Services,Equipment and Materials Purcha,5/10/2015,sipcot,833
4907,Children's Family Services,Other Services,5/12/2015,medavakkam,900
4191,Children's Family Services,Travelling Expenses,5/12/2015,medavakkam,2000
7076,Children's Family Services,Equipment and Materials Purcha,5/12/2015,medavakkam,8197
6900,Children's Family Services,Other Transfer Payments to Soc,5/12/2015,karapakkam,898
5837,Children's Family Services,Cleaning and domestic material,5/12/2015,sipcot,295
7012,Commissioning,Training,5/13/2015,pallikarnai,6732
5385,Children's Family Services,Other Indirect Employee Expens,5/13/2015,medavakkam,1250
4954,Children's Family Services,Travelling Expenses,5/13/2015,karapakkam,1150
3222,Children's Family Services,Other Agencies - Third Party P,5/14/2015,sipcot,20833
7002,Children's Family Services,Equipment and Materials Purcha,5/14/2015,pallikarnai,8000
4236,Assurance,Miscellaneous Expenses,5/15/2015,sipcot,341
5786,Children's Family Services,Food Costs,5/15/2015,medavakkam,6494
6583,Children's Education & Skills,Subscriptions,5/15/2015,karapakkam,17490
5748,Children's Education & Skills,Food Costs,5/15/2015,sipcot,2800
4473,Children's Education & Skills,Travelling Expenses,5/15/2015,pallikarnai,100
4642,Children's Education & Skills,Travelling Expenses,5/15/2015,sipcot,1385
5374,Children's Family Services,Other Transfer Payments to Soc,5/15/2015,medavakkam,14396
6554,Commissioning,Equipment and Materials Purcha,5/15/2015,karapakkam,11433
5582,Children's Family Services,Books-CDs-Audio-Video,5/16/2015,karapakkam,3993
7278,Children's Education & Skills,Food Costs,5/18/2015,medavakkam,4980
3144,Children's Family Services,Equipment and Materials Purcha,5/18/2015,pallikarnai,5080
4374,Children's Family Services,Other Transfer Payments to Soc,5/18/2015,sipcot,2999
3043,Children's Family Services,Equipment and Materials Purcha,5/20/2015,pallikarnai,998
4366,Children's Family Services,Equipment and Materials Purcha,5/20/2015,pallikarnai,9127
3298,Commissioning,Building Repairs & Maintenance,5/20/2015,medavakkam,174000
6266,Children's Family Services,Other Services,5/20/2015,pallikarnai,3879
5721,Children's Family Services,Other Transfer Payments to Soc,5/21/2015,sipcot,2400
4738,Children's Family Services,Other Services,5/21/2015,medavakkam,23992
3086,Children's Family Services,Other Transfer Payments to Soc,5/22/2015,karapakkam,2202
6589,Children's Family Services,Education CFR Administrative S,5/22/2015,medavakkam,21665
4178,Children's Education & Skills,Travelling Expenses,5/23/2015,sipcot,1385
5335,Children's Family Services,Food Costs,5/23/2015,pallikarnai,900
5430,Children's Family Services,Other Transfer Payments to Soc,5/24/2015,karapakkam,5128
4665,Children's Family Services,Miscellaneous Expenses,5/24/2015,pallikarnai,4680
5035,Assurance,Equipment and Materials Purcha,5/26/2015,medavakkam,8150
6389,Children's Family Services,Food Costs,5/26/2015,sipcot,18674
5674,Children's Education & Skills,Travelling Expenses,5/26/2015,karapakkam,1704
6439,Children's Family Services,Other Services,5/26/2015,karapakkam,1398
6061,Children's Family Services,Travelling Expenses,5/27/2015,sipcot,4795
5832,Children's Family Services,Equipment and Materials Purcha,5/27/2015,pallikarnai,398
5711,Children's Family Services,General Office Expenses,5/27/2015,sipcot,11249
6847,Children's Family Services,Equipment and Materials Purcha,5/27/2015,sipcot,3600
6790,Children's Family Services,Books-CDs-Audio-Video,5/27/2015,pallikarnai,1030
6593,Children's Family Services,Food Costs,5/27/2015,karapakkam,3320
6132,Children's Family Services,Equipment and Materials Purcha,5/28/2015,sipcot,2700
5887,Children's Family Services,Equipment and Materials Purcha,5/28/2015,sipcot,1424
5691,Children's Family Services,Food Costs,5/28/2015,sipcot,16247
7213,Streetscene,Operating Leases - Transport,5/28/2015,pallikarnai,6583
5424,Children's Family Services,Other Agencies - Third Party P,5/29/2015,karapakkam,1478
4927,Children's Family Services,Other Services,5/29/2015,medavakkam,3000
5570,Children's Family Services,Cleaning and domestic material,5/30/2015,karapakkam,3665
4396,Children's Family Services,Travelling Expenses,5/30/2015,karapakkam,2000
6527,Children's Family Services,Other Transfer Payments to Soc,5/31/2015,medavakkam,5704
4489,Children's Education & Skills,Travelling Expenses,6/1/2015,pallikarnai,1385
5969,Children's Family Services,General Office Expenses,6/1/2015,karapakkam,7460
6328,Children's Family Services,Education CFR Administrative S,6/2/2015,pallikarnai,21781
6309,Children's Family Services,Food Costs,6/2/2015,medavakkam,15072
4590,Children's Education & Skills,Travelling Expenses,6/2/2015,medavakkam,1811
6003,Children's Family Services,Stationery,6/3/2015,sipcot,5700
6884,Children's Family Services,Food Costs,6/3/2015,pallikarnai,12815
4552,Children's Family Services,Cleaning and domestic material,6/3/2015,karapakkam,2000
5007,Streetscene,Equipment and Materials Purcha,6/3/2015,sipcot,7998
5728,Assurance,Travelling Expenses,6/4/2015,medavakkam,1000
5020,Streetscene,Equipment and Materials Purcha,6/4/2015,pallikarnai,2400
4789,Children's Family Services,Equipment and Materials Purcha,6/4/2015,sipcot,38077
6019,Children's Family Services,Food Costs,6/5/2015,medavakkam,10512
5350,Children's Family Services,Food Costs,6/5/2015,medavakkam,7969
5335,Children's Family Services,Publications,6/5/2015,sipcot,60
5274,Commissioning,Equipment and Materials Purcha,6/5/2015,pallikarnai,6900
6331,Children's Education & Skills,Stationery,6/5/2015,medavakkam,5140
5142,Children's Family Services,Other Transfer Payments to Soc,6/6/2015,pallikarnai,3304
6695,Children's Family Services,Building Repairs & Maintenance,6/6/2015,pallikarnai,4099
5708,Children's Family Services,Equipment and Materials Purcha,6/6/2015,medavakkam,10162
5058,Streetscene,Vehicle Running Costs,6/6/2015,medavakkam,20250
5474,Commissioning,Conference Expenses,6/6/2015,medavakkam,21000
7317,Children's Family Services,Food Costs,6/6/2015,pallikarnai,2698
3265,Children's Family Services,Equipment and Materials Purcha,6/6/2015,sipcot,5592
4524,Streetscene,Vehicle Running Costs,6/7/2015,sipcot,22750
5250,Children's Family Services,Other Transfer Payments to Soc,6/7/2015,karapakkam,10000
6867,Assurance,Miscellaneous Expenses,6/9/2015,karapakkam,482
5185,Children's Family Services,Food Costs,6/9/2015,medavakkam,579
7228,Children's Education & Skills,Postage,6/9/2015,karapakkam,18900
5556,Children's Family Services,Building Repairs & Maintenance,6/10/2015,medavakkam,422
3120,Children's Family Services,Miscellaneous Expenses,6/10/2015,pallikarnai,925
5751,Children's Family Services,Equipment and Materials Purcha,6/10/2015,karapakkam,2150
7112,Children's Family Services,Miscellaneous Expenses,6/10/2015,sipcot,1100
5645,Children's Education & Skills,Training,6/11/2015,karapakkam,21000
5203,Children's Family Services,Other Transfer Payments to Soc,6/11/2015,karapakkam,841
4261,Children's Family Services,Food Costs,6/11/2015,pallikarnai,11800
7294,Children's Family Services,Food Costs,6/11/2015,pallikarnai,990
5593,Children's Family Services,Equipment and Materials Purcha,6/11/2015,medavakkam,3999
5845,Children's Family Services,Equipment and Materials Purcha,6/12/2015,pallikarnai,4995
5739,Children's Family Services,Other Services,6/13/2015,medavakkam,72360
5729,Assurance,Miscellaneous Expenses,6/13/2015,pallikarnai,17280
6915,Children's Education & Skills,Training,6/13/2015,medavakkam,6833
3029,Children's Education & Skills,Telephones Calls,6/14/2015,pallikarnai,1500
4138,Children's Family Services,Miscellaneous Expenses,6/14/2015,karapakkam,1000
7114,Children's Family Services,Equipment and Materials Purcha,6/14/2015,medavakkam,2591
5700,Children's Family Services,Other Services,6/14/2015,medavakkam,4164
3247,Children's Family Services,Telephones Calls,6/15/2015,sipcot,7448
3138,Children's Family Services,Travelling Expenses,6/15/2015,pallikarnai,2000
4633,Children's Family Services,Food Costs,6/15/2015,karapakkam,2000
6641,Children's Family Services,Education CFR Administrative S,6/15/2015,pallikarnai,2695
4369,Children's Family Services,Equipment and Materials Purcha,6/15/2015,sipcot,2517
4586,Children's Education & Skills,Travelling Expenses,6/15/2015,medavakkam,2450
4994,Children's Family Services,Food Costs,6/16/2015,medavakkam,8481
3163,Assurance,Miscellaneous Expenses,6/16/2015,medavakkam,457
6674,Children's Family Services,Equipment and Materials Purcha,6/17/2015,pallikarnai,13295
3277,Children's Family Services,Telephones Calls,6/17/2015,sipcot,7601
5245,Commissioning,Equipment and Materials Purcha,6/17/2015,pallikarnai,2001
5297,Children's Family Services,Other Transfer Payments to Soc,6/18/2015,karapakkam,23000
4798,Children's Family Services,Other Services,6/19/2015,medavakkam,6950
5808,Children's Family Services,Postage,6/19/2015,pallikarnai,2080
5930,Children's Family Services,Equipment and Materials Purcha,6/19/2015,sipcot,370
5273,Children's Family Services,Equipment and Materials Purcha,6/19/2015,sipcot,3504
4314,Streetscene,Equipment and Materials Purcha,6/19/2015,sipcot,299
7199,Children's Family Services,Education CFR Administrative S,6/19/2015,sipcot,248
6470,Assurance,Pool Transport Charges,6/19/2015,sipcot,2890
6833,Assurance,Miscellaneous Expenses,6/20/2015,sipcot,3995
6262,Children's Family Services,Venue Hire,6/20/2015,medavakkam,3750
5248,Children's Family Services,Equipment and Materials Purcha,6/20/2015,karapakkam,2103
4578,Children's Education & Skills,Food Costs,6/21/2015,medavakkam,2900
5689,Children's Family Services,Food Costs,6/21/2015,sipcot,2403
5821,Children's Family Services,Food Costs,6/21/2015,karapakkam,11569
5835,Adults and Communities,Training,6/21/2015,karapakkam,2680
6845,Children's Family Services,Food Costs,6/22/2015,karapakkam,4931
6383,Children's Family Services,E25 - Catering Supplies,6/22/2015,medavakkam,11702
4965,Children's Family Services,Miscellaneous Expenses,6/22/2015,sipcot,45900
3037,Children's Education & Skills,Equipment and Materials Repair,6/22/2015,pallikarnai,47984
6073,Children's Service DSG,Equipment and Materials Purcha,6/23/2015,pallikarnai,4074
6362,Children's Family Services,Water Services,6/24/2015,medavakkam,23570
4562,Children's Education & Skills,Travelling Expenses,6/24/2015,karapakkam,1385
6230,Children's Family Services,Equipment and Materials Purcha,6/25/2015,sipcot,2010
6305,Streetscene,Equipment and Materials Purcha,6/25/2015,karapakkam,601
4336,Streetscene,Equipment and Materials Purcha,6/25/2015,sipcot,3394
6231,Children's Family Services,Equipment and Materials Purcha,6/25/2015,sipcot,2233
6471,Children's Family Services,Other Services,6/27/2015,karapakkam,48480
4896,Children's Family Services,Miscellaneous Expenses,6/27/2015,medavakkam,2600
5797,Commissioning,Equipment and Materials Purcha,6/27/2015,karapakkam,17330
5078,Children's Service DSG,Equipment and Materials Purcha,6/27/2015,karapakkam,8352
6205,Children's Family Services,Equipment and Materials Purcha,6/28/2015,pallikarnai,1812
4869,Children's Family Services,Legal and Court Fees,6/29/2015,medavakkam,1500
3132,Streetscene,Equipment and Materials Purcha,6/30/2015,medavakkam,2000
6680,Children's Family Services,Equipment and Materials Purcha,6/30/2015,pallikarnai,65999
6353,Children's Education & Skills,Hardware Purchases,6/30/2015,karapakkam,4114
5629,Children's Family Services,Equipment and Materials Purcha,6/30/2015,pallikarnai,2898
3236,Children's Education & Skills,Travelling Expenses,6/30/2015,medavakkam,1704
7518,Children's Family Services,Cleaning and domestic material,6/30/2015,medavakkam,1750
6046,Children's Family Services,Equipment and Materials Purcha,6/30/2015,sipcot,2500
6585,Children's Family Services,Travelling Expenses,6/30/2015,karapakkam,1000
7322,Children's Family Services,Other Transfer Payments to Soc,7/1/2015,pallikarnai,399
6106,Children's Family Services,Cleaning and domestic material,7/2/2015,karapakkam,1120
6967,Children's Family Services,Food Costs,7/3/2015,karapakkam,335
5613,Children's Family Services,General Office Expenses,7/3/2015,pallikarnai,4310
7184,Children's Family Services,Other Agencies - Third Party P,7/4/2015,pallikarnai,7900
3268,Children's Family Services,Equipment and Materials Purcha,7/4/2015,pallikarnai,2267
5813,Children's Family Services,Stationery,7/5/2015,medavakkam,1398
5581,Children's Family Services,Equipment and Materials Purcha,7/5/2015,sipcot,1800
7597,Children's Family Services,Equipment and Materials Purcha,7/6/2015,medavakkam,2625
5892,Children's Family Services,Food Costs,7/6/2015,sipcot,2796
4996,Children's Family Services,Food Costs,7/6/2015,sipcot,1389
6686,Children's Education & Skills,Equipment and Materials Purcha,7/6/2015,sipcot,708
5186,Children's Family Services,Food Costs,7/6/2015,medavakkam,1045
7039,Children's Family Services,Equipment and Materials Purcha,7/7/2015,medavakkam,11083
3256,Children's Family Services,Travelling Expenses,7/7/2015,medavakkam,4000
3141,Children's Family Services,Miscellaneous Expenses,7/7/2015,pallikarnai,3350
6137,Assurance,Other Indirect Employee Expens,7/7/2015,pallikarnai,5855
4331,Children's Family Services,Equipment and Materials Purcha,7/7/2015,karapakkam,1701
5082,Assurance,Training,7/7/2015,sipcot,23400
6799,Children's Family Services,Travelling Expenses,7/7/2015,karapakkam,2000
5376,Children's Family Services,Equipment and Materials Purcha,7/9/2015,karapakkam,75175
6281,Children's Family Services,E19 - Learning Resources,7/9/2015,karapakkam,3336
5300,Children's Service DSG,Equipment and Materials Purcha,7/9/2015,karapakkam,6900
5993,Children's Family Services,Other Agencies - Third Party P,7/10/2015,karapakkam,14200
5561,Children's Family Services,Cleaning and domestic material,7/10/2015,medavakkam,770
5799,Children's Family Services,Transport Hire Charges,7/10/2015,medavakkam,29400
6472,Children's Family Services,Cleaning and domestic material,7/11/2015,pallikarnai,2578
4795,Children's Family Services,Training,7/11/2015,medavakkam,50000
5391,Children's Family Services,Cleaning and domestic material,7/11/2015,karapakkam,1760
5586,Assurance,Pool Transport Charges,7/12/2015,karapakkam,2890
